Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget Margin,Budget Sales,Budget COGS,Date,Market,State,Area Code,Market Size,Product Type,Product,Type 
316,312,611,234,114,77,1310,200,300,520,220,1/1/11,West,California,951,Major Market,Espresso,Decaf Espresso,Decaf
-3,50,162,95,55,30,608,30,70,180,110,1/1/11,West,California,209,Major Market,Coffee,Amaretto,Regular
408,407,759,271,152,94,2101,370,500,840,340,1/1/11,West,California,949,Major Market,Coffee,Columbian,Regular
-182,-26,132,144,96,47,862,-120,-40,140,180,1/1/11,West,California,310,Major Market,Coffee,Decaf Irish Cream,Decaf
218,228,510,228,92,63,1459,150,220,430,210,1/1/11,West,California,323,Major Market,Espresso,Caffe Latte,Regular
26,145,280,105,134,95,725,20,140,240,100,1/1/11,West,California,530,Major Market,Espresso,Caffe Mocha,Regular
25,145,280,105,135,95,725,30,130,220,90,1/1/11,West,Nevada,775,Small Market,Herbal Tea,Chamomile,Decaf
173,201,386,144,94,47,862,120,180,300,120,1/1/11,West,Nevada,775,Small Market,Herbal Tea,Lemon,Decaf
134,139,262,95,56,30,608,90,120,200,80,1/1/11,West,Nevada,775,Small Market,Herbal Tea,Mint,Decaf
316,312,611,234,114,77,1310,150,220,370,150,1/1/11,West,Nevada,702,Small Market,Tea,Darjeeling,Regular
220,228,510,228,91,63,1459,100,160,310,150,1/1/11,West,Nevada,775,Small Market,Tea,Earl Grey,Regular
-552,-245,19,245,132,93,1419,-240,-160,0,160,1/1/11,West,Nevada,775,Small Market,Tea,Green Tea,Regular
17,26,48,17,16,4,777,20,30,40,10,1/1/11,West,Nevada,702,Small Market,Espresso,Decaf Espresso,Decaf
-5,42,85,34,47,12,197,10,50,90,40,1/1/11,West,Nevada,775,Small Market,Coffee,Columbian,Regular
6,34,69,28,32,8,965,20,40,70,30,1/1/11,West,Nevada,702,Small Market,Coffee,Decaf Irish Cream,Decaf
17,26,48,17,16,4,777,20,30,40,10,1/1/11,West,Nevada,702,Small Market,Espresso,Caffe Latte,Regular
16,27,50,18,18,5,821,20,30,40,10,1/1/11,West,Nevada,775,Small Market,Espresso,Caffe Mocha,Regular
51,54,101,36,22,10,777,40,40,70,30,1/1/11,West,Oregon,503,Small Market,Herbal Tea,Chamomile,Decaf
45,56,112,44,28,14,623,30,50,80,30,1/1/11,West,Oregon,503,Small Market,Herbal Tea,Lemon,Decaf
44,48,90,32,21,8,456,30,30,50,20,1/1/11,West,Oregon,541,Small Market,Tea,Darjeeling,Regular
106,126,235,84,61,27,651,60,90,140,50,1/1/11,West,Oregon,503,Small Market,Tea,Earl Grey,Regular
104,116,224,84,51,26,500,50,80,130,50,1/1/11,West,Oregon,541,Small Market,Tea,Green Tea,Regular
154,171,382,170,76,47,1091,100,160,320,160,1/1/11,West,Oregon,971,Small Market,Espresso,Decaf Espresso,Decaf
2,87,168,63,90,57,435,40,110,180,70,1/1/11,West,Oregon,503,Small Market,Coffee,Amaretto,Regular
44,93,179,67,68,22,400,60,120,200,80,1/1/11,West,Oregon,503,Small Market,Coffee,Columbian,Regular
65,83,157,57,43,18,364,70,100,170,70,1/1/11,West,Oregon,971,Small Market,Coffee,Decaf Irish Cream,Decaf
25,72,145,58,59,22,338,20,70,120,50,1/1/11,West,Oregon,503,Small Market,Espresso,Caffe Latte,Regular
51,80,157,60,49,19,336,50,80,130,50,1/1/11,West,Oregon,503,Small Market,Espresso,Caffe Mocha,Regular
179,186,347,124,75,40,961,120,170,270,100,1/1/11,West,Washington,509,Small Market,Herbal Tea,Chamomile,Decaf
47,51,95,34,22,9,777,50,50,70,20,1/1/11,West,Washington,360,Small Market,Herbal Tea,Lemon,Decaf
109,113,201,67,45,20,400,50,80,120,40,1/1/11,West,Washington,253,Small Market,Tea,Darjeeling,Regular
75,89,168,61,43,19,390,40,60,100,40,1/1/11,West,Washington,206,Small Market,Tea,Earl Grey,Regular
12,105,201,75,102,68,522,20,80,120,40,1/1/11,West,Washington,425,Small Market,Tea,Green Tea,Regular
55,62,123,48,28,15,623,40,60,100,40,1/1/11,West,Washington,206,Small Market,Espresso,Caffe Latte,Regular
20,66,134,54,56,20,312,20,60,110,50,1/1/11,West,Washington,206,Small Market,Espresso,Caffe Mocha,Regular
61,81,168,69,44,21,965,60,80,140,60,1/1/11,West,Washington,425,Small Market,Espresso,Decaf Espresso,Decaf
59,77,145,53,41,16,338,70,100,160,60,1/1/11,West,Washington,206,Small Market,Coffee,Columbian,Regular
14,111,213,79,107,72,551,60,140,230,90,1/1/11,West,Washington,509,Small Market,Coffee,Decaf Irish Cream,Decaf
147,170,362,170,71,47,1073,100,150,290,140,2/1/11,Central,Colorado,970,Major Market,Herbal Tea,Chamomile,Decaf
-4,75,137,54,78,49,427,10,70,110,40,2/1/11,Central,Colorado,970,Major Market,Herbal Tea,Lemon,Decaf
49,80,149,60,47,19,329,40,70,120,50,2/1/11,Central,Colorado,719,Major Market,Herbal Tea,Mint,Decaf
27,73,141,59,55,22,331,10,60,110,50,2/1/11,Central,Colorado,970,Major Market,Tea,Darjeeling,Regular
50,74,145,62,40,19,958,30,60,110,50,2/1/11,Central,Colorado,970,Major Market,Tea,Earl Grey,Regular
45,56,107,44,26,14,618,30,50,80,30,2/1/11,Central,Colorado,970,Major Market,Tea,Green Tea,Regular
119,112,201,77,32,21,449,110,140,220,80,2/1/11,Central,Colorado,303,Major Market,Espresso,Caffe Mocha,Regular
88,114,201,75,55,24,549,90,140,220,80,2/1/11,Central,Colorado,970,Major Market,Espresso,Decaf Espresso,Decaf
156,144,259,99,39,27,766,120,150,250,100,2/1/11,Central,Colorado,720,Major Market,Coffee,Amaretto,Regular
101,107,202,83,39,27,613,80,110,190,80,2/1/11,Central,Colorado,303,Major Market,Coffee,Columbian,Regular
147,137,247,95,38,26,809,110,140,240,100,2/1/11,Central,Colorado,303,Major Market,Coffee,Decaf Irish Cream,Decaf
156,144,259,99,39,27,766,110,130,210,80,2/1/11,Central,Illinois,630,Major Market,Herbal Tea,Chamomile,Decaf
101,107,202,83,39,27,613,60,90,160,70,2/1/11,Central,Illinois,773,Major Market,Herbal Tea,Lemon,Decaf
147,137,247,95,38,26,809,100,120,200,80,2/1/11,Central,Illinois,815,Major Market,Herbal Tea,Mint,Decaf
117,112,201,77,33,21,449,80,100,160,60,2/1/11,Central,Illinois,708,Major Market,Tea,Darjeeling,Regular
88,114,201,75,55,24,549,50,100,160,60,2/1/11,Central,Illinois,708,Major Market,Tea,Earl Grey,Regular
298,311,581,234,110,77,1282,260,370,640,270,2/1/11,Central,Illinois,815,Major Market,Espresso,Caffe Mocha,Regular
211,229,487,228,87,63,1436,180,270,530,260,2/1/11,Central,Illinois,630,Major Market,Espresso,Decaf Espresso,Decaf
171,206,377,148,91,48,844,140,220,370,150,2/1/11,Central,Illinois,312,Major Market,Coffee,Columbian,Regular
141,150,271,104,55,33,596,100,150,260,110,2/1/11,Central,Illinois,773,Major Market,Coffee,Decaf Irish Cream,Decaf
298,311,581,234,110,77,1282,190,270,470,200,2/1/11,Central,Iowa,563,Small Market,Herbal Tea,Chamomile,Decaf
141,150,271,104,55,33,596,110,140,220,80,2/1/11,Central,Iowa,712,Small Market,Herbal Tea,Lemon,Decaf
209,229,487,228,88,63,1436,140,210,400,190,2/1/11,Central,Iowa,641,Small Market,Tea,Darjeeling,Regular
251,294,569,240,125,91,1391,150,260,460,200,2/1/11,Central,Iowa,641,Small Market,Tea,Earl Grey,Regular
16,28,50,19,17,5,774,20,30,50,20,2/1/11,Central,Iowa,712,Small Market,Espresso,Caffe Mocha,Regular
47,43,46,0,11,0,774,40,50,50,0,2/1/11,Central,Iowa,319,Small Market,Espresso,Decaf Espresso,Decaf
15,27,48,18,17,5,818,20,30,40,10,2/1/11,Central,Iowa,319,Small Market,Coffee,Amaretto,Regular
9,35,67,28,29,8,961,20,40,60,20,2/1/11,Central,Iowa,641,Small Market,Coffee,Columbian,Regular
18,31,58,23,19,7,620,20,30,50,20,2/1/11,Central,Iowa,641,Small Market,Coffee,Decaf Irish Cream,Decaf
-12,61,111,43,69,39,256,10,60,90,30,2/1/11,Central,Missouri,573,Small Market,Herbal Tea,Chamomile,Decaf
-47,18,109,84,50,26,625,-20,10,80,70,2/1/11,Central,Missouri,573,Small Market,Herbal Tea,Lemon,Decaf
13,47,87,35,38,11,191,10,40,70,30,2/1/11,Central,Missouri,417,Small Market,Tea,Darjeeling,Regular
-10,38,72,30,45,11,165,-10,30,50,20,2/1/11,Central,Missouri,573,Small Market,Tea,Earl Grey,Regular
-6,41,79,33,45,12,193,0,40,60,20,2/1/11,Central,Missouri,573,Small Market,Tea,Green Tea,Regular
71,73,131,50,25,14,814,70,90,140,50,2/1/11,Central,Missouri,314,Small Market,Espresso,Caffe Mocha,Regular
56,61,110,42,23,11,771,60,80,120,40,2/1/11,Central,Missouri,636,Small Market,Espresso,Decaf Espresso,Decaf
62,107,206,86,65,32,484,50,110,200,90,2/1/11,Central,Missouri,573,Small Market,Coffee,Columbian,Regular
68,90,176,75,44,23,956,60,100,170,70,2/1/11,Central,Missouri,636,Small Market,Coffee,Decaf Irish Cream,Decaf
25,34,60,22,17,6,452,30,30,40,10,2/1/11,Central,Ohio,419,Major Market,Herbal Tea,Chamomile,Decaf
42,48,85,32,20,8,817,50,50,70,20,2/1/11,Central,Ohio,513,Major Market,Herbal Tea,Lemon,Decaf
92,120,213,80,58,26,640,60,110,170,60,2/1/11,Central,Ohio,614,Major Market,Tea,Darjeeling,Regular
105,120,220,86,49,26,490,70,110,180,70,2/1/11,Central,Ohio,740,Major Market,Tea,Earl Grey,Regular
145,170,362,170,72,47,1073,140,210,400,190,2/1/11,Central,Ohio,513,Major Market,Espresso,Caffe Mocha,Regular
27,73,141,59,55,22,331,40,90,150,60,2/1/11,Central,Ohio,513,Major Market,Espresso,Decaf Espresso,Decaf
49,80,149,60,47,19,329,50,80,140,60,2/1/11,Central,Ohio,330,Major Market,Coffee,Amaretto,Regular
56,76,136,52,38,16,357,50,80,130,50,2/1/11,Central,Ohio,330,Major Market,Coffee,Columbian,Regular
-4,75,137,54,78,49,427,20,80,130,50,2/1/11,Central,Ohio,513,Major Market,Coffee,Decaf Irish Cream,Decaf
98,109,185,65,43,20,372,80,100,150,50,2/1/11,Central,Wisconsin,715,Small Market,Herbal Tea,Chamomile,Decaf
64,68,123,47,25,13,772,50,60,100,40,2/1/11,Central,Wisconsin,920,Small Market,Herbal Tea,Lemon,Decaf
61,81,146,56,40,17,382,50,80,120,40,2/1/11,Central,Wisconsin,715,Small Market,Tea,Darjeeling,Regular
4,90,165,65,87,58,513,10,80,130,50,2/1/11,Central,Wisconsin,920,Small Market,Tea,Earl Grey,Regular
62,84,164,70,42,21,957,60,100,180,80,2/1/11,Central,Wisconsin,262,Small Market,Espresso,Caffe Mocha,Regular
52,62,117,48,27,15,617,50,70,120,50,2/1/11,Central,Wisconsin,715,Small Market,Espresso,Decaf Espresso,Decaf
18,65,126,53,53,20,306,30,70,120,50,2/1/11,Central,Wisconsin,715,Small Market,Coffee,Amaretto,Regular
22,128,234,92,113,83,541,40,140,230,90,2/1/11,Central,Wisconsin,715,Small Market,Coffee,Columbian,Regular
74,103,192,77,53,25,423,60,100,180,80,2/1/11,Central,Wisconsin,262,Small Market,Coffee,Decaf Irish Cream,Decaf
61,107,206,86,66,32,484,50,90,150,60,2/1/11,East,Connecticut,475,Small Market,Herbal Tea,Lemon,Decaf
68,90,176,75,44,23,956,50,70,120,50,2/1/11,East,Connecticut,203,Small Market,Herbal Tea,Mint,Decaf
71,73,131,50,25,14,814,60,80,130,50,2/1/11,East,Connecticut,475,Small Market,Tea,Darjeeling,Regular
31,39,70,27,18,7,772,40,50,70,20,2/1/11,East,Connecticut,959,Small Market,Tea,Green Tea,Regular
4,90,165,65,87,58,513,20,90,150,60,2/1/11,East,Connecticut,203,Small Market,Espresso,Caffe Mocha,Regular
43,75,139,55,46,18,305,40,70,120,50,2/1/11,East,Connecticut,959,Small Market,Espresso,Decaf Espresso,Decaf
180,195,346,130,74,42,945,130,180,300,120,2/1/11,East,Connecticut,860,Small Market,Coffee,Columbian,Regular
50,62,117,48,28,15,617,30,50,80,30,2/1/11,East,Florida,754,Major Market,Herbal Tea,Chamomile,Decaf
18,65,126,53,53,20,306,20,50,90,40,2/1/11,East,Florida,904,Major Market,Herbal Tea,Lemon,Decaf
62,84,164,70,42,21,957,50,70,120,50,2/1/11,East,Florida,352,Major Market,Herbal Tea,Mint,Decaf
42,48,85,32,20,8,817,40,50,80,30,2/1/11,East,Florida,850,Major Market,Tea,Darjeeling,Regular
65,68,123,47,24,13,772,60,80,120,40,2/1/11,East,Florida,850,Major Market,Tea,Green Tea,Regular
24,128,234,92,112,83,541,40,130,210,80,2/1/11,East,Florida,850,Major Market,Espresso,Caffe Mocha,Regular
76,103,192,77,52,25,423,60,100,170,70,2/1/11,East,Florida,352,Major Market,Espresso,Decaf Espresso,Decaf
93,120,213,80,57,26,640,80,120,190,70,2/1/11,East,Florida,561,Major Market,Coffee,Columbian,Regular
105,120,220,86,49,26,490,70,110,190,80,2/1/11,East,Florida,352,Major Market,Coffee,Decaf Irish Cream,Decaf
27,73,141,59,55,22,331,30,60,100,40,2/1/11,East,Massachusetts,508,Major Market,Herbal Tea,Lemon,Decaf
42,48,85,32,20,8,817,40,50,80,30,2/1/11,East,Massachusetts,508,Major Market,Tea,Darjeeling,Regular
25,34,60,22,17,6,452,30,40,60,20,2/1/11,East,Massachusetts,978,Major Market,Tea,Green Tea,Regular
-6,74,136,54,78,49,451,10,70,120,50,2/1/11,East,Massachusetts,774,Major Market,Espresso,Caffe Mocha,Regular
147,170,362,170,71,47,1073,110,170,330,160,2/1/11,East,Massachusetts,774,Major Market,Espresso,Regular Espresso,Regular
505,395,501,75,55,24,235,330,370,440,70,2/1/11,East,Massachusetts,857,Major Market,Coffee,Columbian,Regular
-6,41,79,33,45,12,193,0,30,50,20,2/1/11,East,New Hampshire,603,Small Market,Herbal Tea,Lemon,Decaf
16,27,48,18,16,5,818,20,30,40,10,2/1/11,East,New Hampshire,603,Small Market,Tea,Darjeeling,Regular
47,43,46,0,11,0,774,30,40,40,0,2/1/11,East,New Hampshire,603,Small Market,Tea,Green Tea,Regular
-10,61,111,43,68,39,256,10,60,100,40,2/1/11,East,New Hampshire,603,Small Market,Espresso,Caffe Mocha,Regular
-9,38,72,30,44,11,165,0,40,60,20,2/1/11,East,New Hampshire,603,Small Market,Espresso,Regular Espresso,Regular
37,60,108,41,35,13,236,40,60,90,30,2/1/11,East,New Hampshire,603,Small Market,Coffee,Amaretto,Regular
34,69,121,45,46,14,366,30,60,100,40,2/1/11,East,New Hampshire,603,Small Market,Coffee,Columbian,Regular
194,255,528,240,124,91,1454,110,200,380,180,2/1/11,East,New York,518,Major Market,Herbal Tea,Lemon,Decaf
-178,-33,192,213,87,66,1214,-80,-20,140,160,2/1/11,East,New York,845,Major Market,Herbal Tea,Mint,Decaf
148,137,247,95,37,26,809,120,150,250,100,2/1/11,East,New York,347,Major Market,Tea,Darjeeling,Regular
156,144,259,99,39,27,766,130,160,260,100,2/1/11,East,New York,631,Major Market,Tea,Earl Grey,Regular
117,112,201,77,33,21,449,90,120,200,80,2/1/11,East,New York,347,Major Market,Tea,Green Tea,Regular
-301,-60,65,121,143,110,901,-190,-60,50,110,2/1/11,East,New York,585,Major Market,Espresso,Caffe Mocha,Regular
392,352,618,228,88,63,1402,280,350,560,210,2/1/11,East,New York,917,Major Market,Espresso,Regular Espresso,Regular
364,387,687,258,142,90,2067,250,370,610,240,2/1/11,East,New York,718,Major Market,Coffee,Columbian,Regular
52,63,119,49,28,16,617,40,60,100,40,2/1/11,South,Louisiana,318,Small Market,Herbal Tea,Chamomile,Decaf
62,107,206,86,65,32,484,40,100,180,80,2/1/11,South,Louisiana,985,Small Market,Herbal Tea,Lemon,Decaf
50,56,100,38,22,10,772,60,70,110,40,2/1/11,South,Louisiana,504,Small Market,Coffee,Columbian,Regular
65,68,123,47,24,13,772,70,90,140,50,2/1/11,South,Louisiana,504,Small Market,Coffee,Decaf Irish Cream,Decaf
3,90,165,65,88,58,342,10,80,130,50,2/1/11,South,Louisiana,318,Small Market,Espresso,Caffe Latte,Regular
96,109,185,65,44,20,372,70,90,140,50,2/1/11,South,Louisiana,225,Small Market,Espresso,Caffe Mocha,Regular
61,81,146,56,40,17,382,50,70,110,40,2/1/11,South,Louisiana,985,Small Market,Espresso,Decaf Espresso,Decaf
15,27,48,18,17,5,818,20,30,40,10,2/1/11,South,New Mexico,505,Small Market,Herbal Tea,Chamomile,Decaf
7,35,67,28,30,8,961,20,40,60,20,2/1/11,South,New Mexico,505,Small Market,Herbal Tea,Lemon,Decaf
36,69,121,45,45,14,366,50,90,140,50,2/1/11,South,New Mexico,505,Small Market,Coffee,Columbian,Regular
-46,18,109,84,49,26,625,-20,20,120,100,2/1/11,South,New Mexico,505,Small Market,Coffee,Decaf Irish Cream,Decaf
-10,38,72,30,45,11,104,0,30,50,20,2/1/11,South,New Mexico,505,Small Market,Espresso,Caffe Latte,Regular
-10,61,111,43,68,39,256,0,50,80,30,2/1/11,South,New Mexico,505,Small Market,Espresso,Caffe Mocha,Regular
12,47,87,35,39,11,191,10,40,70,30,2/1/11,South,New Mexico,505,Small Market,Espresso,Decaf Espresso,Decaf
16,65,126,53,54,20,306,20,60,110,50,2/1/11,South,Oklahoma,580,Small Market,Herbal Tea,Chamomile,Decaf
22,128,234,92,113,83,541,40,130,210,80,2/1/11,South,Oklahoma,405,Small Market,Herbal Tea,Lemon,Decaf
43,56,107,44,27,14,618,50,70,120,50,2/1/11,South,Oklahoma,405,Small Market,Coffee,Columbian,Regular
43,48,85,32,19,8,817,50,60,100,40,2/1/11,South,Oklahoma,580,Small Market,Coffee,Decaf Irish Cream,Decaf
104,120,220,86,50,26,300,70,100,170,70,2/1/11,South,Oklahoma,580,Small Market,Espresso,Caffe Latte,Regular
25,34,60,22,17,6,452,30,30,40,10,2/1/11,South,Oklahoma,580,Small Market,Espresso,Caffe Mocha,Regular
93,120,213,80,57,26,640,70,110,170,60,2/1/11,South,Oklahoma,405,Small Market,Espresso,Decaf Espresso,Decaf
49,80,149,60,47,19,329,50,80,130,50,2/1/11,South,Texas,915,Major Market,Herbal Tea,Chamomile,Decaf
56,76,136,52,38,16,357,50,80,120,40,2/1/11,South,Texas,325,Major Market,Herbal Tea,Lemon,Decaf
243,252,496,213,88,66,942,240,320,580,260,2/1/11,South,Texas,430,Major Market,Coffee,Columbian,Regular
101,107,202,83,39,27,613,100,130,230,100,2/1/11,South,Texas,430,Major Market,Coffee,Decaf Irish Cream,Decaf
86,114,201,75,56,24,378,60,100,160,60,2/1/11,South,Texas,956,Major Market,Espresso,Caffe Latte,Regular
157,144,259,99,38,27,766,100,120,200,80,2/1/11,South,Texas,409,Major Market,Espresso,Caffe Mocha,Regular
119,112,201,77,32,21,449,90,100,160,60,2/1/11,South,Texas,214,Major Market,Espresso,Decaf Espresso,Decaf
36,60,108,41,36,13,236,30,50,80,30,2/1/11,West,Utah,435,Small Market,Herbal Tea,Chamomile,Decaf
36,69,121,45,45,14,366,40,70,100,30,2/1/11,West,Utah,435,Small Market,Herbal Tea,Lemon,Decaf
-46,18,109,84,49,26,625,-30,10,80,70,2/1/11,West,Utah,435,Small Market,Herbal Tea,Mint,Decaf
-10,61,111,43,68,39,256,10,50,70,20,2/1/11,West,Utah,801,Small Market,Tea,Darjeeling,Regular
13,47,87,35,38,11,191,10,30,50,20,2/1/11,West,Utah,801,Small Market,Tea,Earl Grey,Regular
-9,38,72,30,44,11,165,10,30,40,10,2/1/11,West,Utah,435,Small Market,Tea,Green Tea,Regular
71,73,131,50,25,14,814,50,70,110,40,2/1/11,West,Utah,435,Small Market,Espresso,Decaf Espresso,Decaf
68,90,176,75,44,23,956,70,110,200,90,2/1/11,West,Utah,801,Small Market,Coffee,Amaretto,Regular
45,75,139,55,45,18,305,70,100,160,60,2/1/11,West,Utah,435,Small Market,Coffee,Columbian,Regular
61,107,206,86,66,32,484,80,140,240,100,2/1/11,West,Utah,435,Small Market,Coffee,Decaf Irish Cream,Decaf
56,61,110,42,23,11,771,30,50,90,40,2/1/11,West,Utah,435,Small Market,Espresso,Caffe Latte,Regular
52,63,119,49,28,16,617,40,60,100,40,2/1/11,West,Utah,435,Small Market,Espresso,Caffe Mocha,Regular
148,137,247,95,37,26,809,100,120,200,80,2/1/11,West,California,209,Major Market,Herbal Tea,Chamomile,Decaf
243,252,496,213,88,66,942,160,220,400,180,2/1/11,West,California,559,Major Market,Herbal Tea,Lemon,Decaf
101,107,202,83,39,27,613,60,90,160,70,2/1/11,West,California,408,Major Market,Herbal Tea,Mint,Decaf
157,144,259,99,38,27,766,90,100,160,60,2/1/11,West,California,805,Major Market,Tea,Darjeeling,Regular
119,112,201,77,32,21,449,60,70,120,50,2/1/11,West,California,707,Major Market,Tea,Earl Grey,Regular
86,114,201,75,56,24,549,50,80,120,40,2/1/11,West,California,530,Major Market,Tea,Green Tea,Regular
300,311,581,234,109,77,1282,200,300,520,220,2/1/11,West,California,707,Major Market,Espresso,Decaf Espresso,Decaf
-40,28,141,104,55,33,685,-20,30,160,130,2/1/11,West,California,626,Major Market,Coffee,Amaretto,Regular
364,387,687,258,142,90,2067,360,480,800,320,2/1/11,West,California,213,Major Market,Coffee,Columbian,Regular
-174,-26,130,148,91,48,1071,-110,-30,150,180,2/1/11,West,California,925,Major Market,Coffee,Decaf Irish Cream,Decaf
211,229,487,228,87,63,1436,150,220,430,210,2/1/11,West,California,619,Major Market,Espresso,Caffe Latte,Regular
39,169,309,121,143,110,712,30,160,270,110,2/1/11,West,California,916,Major Market,Espresso,Caffe Mocha,Regular
39,169,309,121,143,110,712,40,150,250,100,2/1/11,West,Nevada,702,Small Market,Herbal Tea,Chamomile,Decaf
171,206,377,148,91,48,844,120,190,310,120,2/1/11,West,Nevada,775,Small Market,Herbal Tea,Lemon,Decaf
140,150,271,104,56,33,596,110,140,220,80,2/1/11,West,Nevada,775,Small Market,Herbal Tea,Mint,Decaf
300,311,581,234,109,77,1282,150,220,370,150,2/1/11,West,Nevada,702,Small Market,Tea,Darjeeling,Regular
211,229,487,228,87,63,1436,100,160,310,150,2/1/11,West,Nevada,775,Small Market,Tea,Earl Grey,Regular
-508,-240,25,240,125,91,1937,-220,-150,0,150,2/1/11,West,Nevada,775,Small Market,Tea,Green Tea,Regular
16,28,50,19,17,5,774,20,30,40,10,2/1/11,West,Nevada,702,Small Market,Espresso,Decaf Espresso,Decaf
-7,41,79,33,46,12,193,10,50,90,40,2/1/11,West,Nevada,702,Small Market,Coffee,Columbian,Regular
9,35,67,28,29,8,961,20,40,70,30,2/1/11,West,Nevada,775,Small Market,Coffee,Decaf Irish Cream,Decaf
46,43,46,0,12,0,774,30,40,40,0,2/1/11,West,Nevada,775,Small Market,Espresso,Caffe Latte,Regular
15,27,48,18,17,5,818,20,30,40,10,2/1/11,West,Nevada,775,Small Market,Espresso,Caffe Mocha,Regular
42,48,86,33,20,9,772,50,50,70,20,2/1/11,West,Oregon,503,Small Market,Herbal Tea,Chamomile,Decaf
45,56,107,44,26,14,618,30,50,80,30,2/1/11,West,Oregon,503,Small Market,Herbal Tea,Lemon,Decaf
25,34,60,22,17,6,452,20,20,30,10,2/1/11,West,Oregon,503,Small Market,Tea,Darjeeling,Regular
92,120,213,80,58,26,640,50,80,130,50,2/1/11,West,Oregon,503,Small Market,Tea,Earl Grey,Regular
